run_id,original_path,terrain_name,terrain_height_cm,contact_timing_bias_s,repeat_idx,startup_valid,late_stabilization,secondary_label,start_z,end_z,delta_z,forward_progress,duration_executed,success,task_completion_success,filter_pass,exclusion_reason
20260411_232314_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232314_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r03,ocs2_stepdown_7cm,7.0,0.08,3,True,False,,0.2789,0.3444,0.0655,2.8845,22.0038,True,True,True,
20260411_232349_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232349_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r04,ocs2_stepdown_7cm,7.0,0.08,4,True,False,,0.0014,0.5361,0.5347,1.5533,10.3615,False,False,True,
20260411_232412_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232412_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r05,ocs2_stepdown_7cm,7.0,0.08,5,True,False,,0.2786,0.3459,0.0673,2.247,22.0029,True,True,True,
20260411_232447_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232447_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r06,ocs2_stepdown_7cm,7.0,0.08,6,True,False,,0.2745,0.3453,0.0709,2.8113,22.003,True,True,True,
20260411_232522_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232522_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r07,ocs2_stepdown_7cm,7.0,0.08,7,True,False,,0.2728,0.3452,0.0725,2.9716,22.0049,True,True,True,
20260411_232557_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232557_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r08,ocs2_stepdown_7cm,7.0,0.08,8,True,False,,0.2792,0.3136,0.0344,1.0982,8.6008,False,False,True,
20260411_232619_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232619_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r09,ocs2_stepdown_7cm,7.0,0.08,9,True,False,,0.2774,0.3459,0.0685,2.8903,22.0045,True,True,True,
20260411_232654_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232654_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r10,ocs2_stepdown_7cm,7.0,0.08,10,True,False,,0.1699,0.1013,-0.0686,0.0202,22.003,True,True,False,low_progress
20260411_232729_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232729_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r01,ocs2_stepdown_7cm,7.0,0.09,1,True,False,,0.0005,0.1694,0.1689,3.1962,22.004,True,True,True,
20260411_232803_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232803_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r02,ocs2_stepdown_7cm,7.0,0.09,2,True,False,,0.1691,0.0999,-0.0691,0.0189,22.003,True,True,False,low_progress
20260411_232838_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232838_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r03,ocs2_stepdown_7cm,7.0,0.09,3,True,False,,0.2731,0.3443,0.0711,3.1048,22.0033,True,True,True,
20260411_232913_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232913_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r04,ocs2_stepdown_7cm,7.0,0.09,4,True,False,,0.1653,0.1006,-0.0646,0.0186,22.0045,True,True,False,low_progress
20260411_232948_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232948_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r05,ocs2_stepdown_7cm,7.0,0.09,5,True,False,,0.2813,0.3463,0.0651,3.1444,22.0033,True,True,True,
20260411_233023_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233023_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r06,ocs2_stepdown_7cm,7.0,0.09,6,True,False,,0.2772,0.3436,0.0664,3.1387,22.0053,True,True,True,
20260411_233058_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233058_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r07,ocs2_stepdown_7cm,7.0,0.09,7,True,False,,0.2785,0.3464,0.0678,3.0743,22.0023,True,True,True,
20260411_233133_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233133_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r08,ocs2_stepdown_7cm,7.0,0.09,8,True,False,,0.2815,0.3068,0.0252,1.1097,8.221,False,False,True,
20260411_233154_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233154_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r09,ocs2_stepdown_7cm,7.0,0.09,9,True,False,,0.2805,0.3445,0.064,3.2841,22.0053,True,True,True,
20260411_233229_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233229_ocs2_stepdown_7cm_ctp009_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp009_r10,ocs2_stepdown_7cm,7.0,0.09,10,True,False,,0.2778,0.2991,0.0213,1.1162,8.1815,False,False,True,
20260411_233251_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233251_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r01,ocs2_stepdown_7cm,7.0,0.1,1,True,False,,0.2797,0.3418,0.0621,3.0729,22.0041,True,True,True,
20260411_233326_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233326_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r02,ocs2_stepdown_7cm,7.0,0.1,2,True,False,,0.1653,0.1009,-0.0644,0.0196,22.0066,True,True,False,low_progress
20260411_233401_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233401_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r03,ocs2_stepdown_7cm,7.0,0.1,3,True,False,,0.2769,0.1188,-0.1581,1.6072,12.0017,False,False,True,
20260411_233426_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233426_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r04,ocs2_stepdown_7cm,7.0,0.1,4,True,False,,0.2693,0.3465,0.0772,3.1873,22.0027,True,True,True,
20260411_233501_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233501_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r05,ocs2_stepdown_7cm,7.0,0.1,5,True,False,,-0.0,0.0969,0.0969,3.163,22.003,True,True,True,
20260411_233536_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233536_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r06,ocs2_stepdown_7cm,7.0,0.1,6,True,False,,0.2811,0.2346,-0.0465,1.3916,8.0621,False,False,True,
20260411_233557_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233557_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r07,ocs2_stepdown_7cm,7.0,0.1,7,True,False,,0.2802,0.347,0.0668,3.1547,22.0026,True,True,True,
20260411_233632_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233632_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r08,ocs2_stepdown_7cm,7.0,0.1,8,True,False,,0.1678,0.1002,-0.0676,0.0182,22.0041,True,True,False,low_progress
20260411_233707_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233707_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r09,ocs2_stepdown_7cm,7.0,0.1,9,False,False,,0.2811,0.3131,0.032,0.8311,7.4011,False,False,False,short_duration
20260411_233727_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233727_ocs2_stepdown_7cm_ctp010_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp010_r10,ocs2_stepdown_7cm,7.0,0.1,10,False,False,,0.2816,0.3062,0.0246,0.8615,7.4214,False,False,False,short_duration
20260411_233747_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233747_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r01,ocs2_stepdown_7cm,7.0,0.12,1,True,False,,0.0006,0.4088,0.4083,1.0937,8.9409,False,False,True,
20260411_233809_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233809_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r02,ocs2_stepdown_7cm,7.0,0.12,2,True,False,,0.2784,0.1207,-0.1578,2.154,14.8009,False,False,True,
20260411_233837_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233837_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r03,ocs2_stepdown_7cm,7.0,0.12,3,True,False,,0.277,0.2356,-0.0414,0.7342,10.3213,False,False,True,
20260411_233900_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233900_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r04,ocs2_stepdown_7cm,7.0,0.12,4,True,False,,0.2777,0.0996,-0.1781,3.0223,22.0028,True,True,True,
20260411_233935_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_233935_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r05,ocs2_stepdown_7cm,7.0,0.12,5,True,False,,0.2769,0.0995,-0.1774,2.6854,22.0037,True,True,True,
20260411_234010_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234010_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r06,ocs2_stepdown_7cm,7.0,0.12,6,False,False,,0.2729,0.2322,-0.0407,0.6646,7.5412,False,False,False,short_duration
20260411_234031_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234031_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r07,ocs2_stepdown_7cm,7.0,0.12,7,True,False,,0.2767,0.0995,-0.1772,3.3935,22.0041,True,True,True,
20260411_234106_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234106_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r08,ocs2_stepdown_7cm,7.0,0.12,8,True,False,,0.2787,0.208,-0.0708,1.9344,15.6031,False,False,True,
20260411_234134_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234134_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r09,ocs2_stepdown_7cm,7.0,0.12,9,False,False,,-0.0001,0.1926,0.1927,0.9927,6.8013,False,False,False,short_duration
20260411_234154_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234154_ocs2_stepdown_7cm_ctp012_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp012_r10,ocs2_stepdown_7cm,7.0,0.12,10,True,False,,0.2749,0.2351,-0.0398,2.4396,17.2619,False,False,True,
20260411_234224_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234224_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r01,ocs2_stepdown_7cm,7.0,0.15,1,False,False,,-0.0004,0.3733,0.3737,-0.2322,5.3407,False,False,False,short_duration
20260411_234243_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234243_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r02,ocs2_stepdown_7cm,7.0,0.15,2,True,False,,0.2795,0.1938,-0.0857,-0.5426,8.541,False,False,False,low_progress
20260411_234304_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234304_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r03,ocs2_stepdown_7cm,7.0,0.15,3,False,False,,-0.0001,0.6291,0.6292,-0.6853,7.1013,False,False,False,short_duration
20260411_234324_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234324_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r04,ocs2_stepdown_7cm,7.0,0.15,4,True,False,,0.1662,0.1014,-0.0648,0.0188,22.0022,True,True,False,low_progress
20260411_234359_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234359_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r05,ocs2_stepdown_7cm,7.0,0.15,5,False,False,,0.2736,0.3099,0.0364,-0.0694,4.9605,False,False,False,short_duration
20260411_234417_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234417_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r06,ocs2_stepdown_7cm,7.0,0.15,6,False,False,,0.2795,0.2231,-0.0564,-0.6914,6.241,False,False,False,short_duration
20260411_234436_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234436_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r07,ocs2_stepdown_7cm,7.0,0.15,7,False,False,,0.2792,0.3183,0.0391,-0.1881,4.9604,False,False,False,short_duration
20260411_234454_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234454_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r08,ocs2_stepdown_7cm,7.0,0.15,8,True,False,,0.2782,0.2064,-0.0717,-0.7104,8.481,False,False,False,low_progress
20260411_234516_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234516_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r09,ocs2_stepdown_7cm,7.0,0.15,9,False,False,,0.2763,0.2845,0.0082,-0.2959,4.8806,False,False,False,short_duration
20260411_234534_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_234534_ocs2_stepdown_7cm_ctp015_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp015_r10,ocs2_stepdown_7cm,7.0,0.15,10,False,False,,-0.0003,0.5628,0.5631,-0.3759,6.0412,False,False,False,short_duration
20260411_235159_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235159_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r01,ocs2_stepdown_9cm,9.0,0.0,1,True,False,,0.2805,0.3384,0.0578,1.5288,22.0026,True,True,True,
20260411_235234_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235234_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r02,ocs2_stepdown_9cm,9.0,0.0,2,True,False,,-0.0002,0.1232,0.1234,1.5173,22.0047,True,True,True,
20260411_235309_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235309_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r03,ocs2_stepdown_9cm,9.0,0.0,3,True,False,,0.2794,0.3386,0.0592,1.5729,22.0028,True,True,True,
20260411_235344_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235344_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r04,ocs2_stepdown_9cm,9.0,0.0,4,True,False,,0.2818,0.3384,0.0566,1.5352,22.0044,True,True,True,
20260411_235419_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235419_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r05,ocs2_stepdown_9cm,9.0,0.0,5,True,False,,0.281,0.3384,0.0574,1.5323,22.0026,True,True,True,
20260411_235454_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235454_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r06,ocs2_stepdown_9cm,9.0,0.0,6,True,False,,0.2792,0.3385,0.0593,1.5165,22.0039,True,True,True,
20260411_235529_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_235529_ocs2_stepdown_9cm_height_only_nominal_v1_contactflagbias_batch_9cm_ocs2_stepdown_9cm_r07,ocs2_stepdown_9cm,9.0,0.0,7,True,False,,0.2777,0.3383,0.0605,1.595,22.0026,True,True,True,
